Provider ID,Procedure codes/CPT Code,Billing frequency,Patient ID,Total amount,Doctor,Hospital,Diagnosis Report,Discharge Summary,Prescriptions and Bills,Hospital Bills,Insurance Company Name,Fraud history approval/rejection status,Contact Details,Network Partners,Benefits,Policy Number,Policy type,Policy Date,Claim limits,Premium amount,Start Date,End Date,Bank Account,Policy Number (Claim),Policy Holder Name,Address,Phone Number,Email,Covered,Hospitalized Date,Treatment expenses,Claim Documents Submitted,Policy Name
09bb7209-474c-4f1c-adb8-270843e588df,CPT-73796,Annually,193d35bd-d460-45f5-a8ee-95a6307af786,7374,Brenda Adams,Harris-Scott,Keep campaign three anything choice worker strong.,Most according gas environment.,Best member structure investment short.,43045,Zimmerman Inc,Rejected,+1-307-581-6406x358,King and Sons,Comprehensive Health Plan,b01a6315-35f6-4373-8443-f8b9d0f10a49,Family,2024-10-22 00:00:00,57118,818,2023-08-16,2023-11-24,GB47KOWG35328861832132,b8a39578-0908-4cb8-a8dd-b779e7553d01,Katherine Mays,"99034 Valerie Parks Apt. 658 Nicholeview, FM 33936",774-251-0701,epeterson@example.com,Yes,2021-07-03,4928,Yes,Senior Citizen Health Insurance Plans
a778ea3f-ce92-41c5-80d8-7ff3caf5e2b2,CPT-46175,Monthly,9e3c1b18-a532-4121-b78d-1098afdf213f,23080,Mr. William Atkins,Chapman PLC,Subject early price.,Policy necessary their indeed usually play chance.,Now lead defense whose past.,84112,Cantrell-Fleming,Rejected,(835)915-3979,Moore Ltd,Comprehensive Health Plan,7798d21a-850f-4d32-ac49-a82afa750b75,Family,2023-02-02 00:00:00,76028,510,2021-09-03,2022-02-03,GB72DFCB91064491970072,2ce1e718-5853-40d6-a61c-cc839ee782e3,Emily Underwood,"01975 Bill Course North Ryanbury, ID 61508",(497)522-6623x4387,robert26@example.com,Yes,2022-11-15,3102,Yes,Senior Citizen Health Insurance Plans
30c3d2c0-40f1-40f3-a84d-7e743a51225f,CPT-27259,Annually,99496d71-de97-4ed9-a6d9-26fbff6be480,38075,Maria Stafford,Olson-Allen,Time serve involve that Mr.,Data manage have town scene.,Ahead grow green.,73122,Bailey-Edwards,Rejected,001-980-498-9558x275,Lee Group,Comprehensive Health Plan,38ac11c7-fd68-4b46-a8b4-e2d26b20fff9,Individual,2022-11-02 00:00:00,51872,415,2021-12-06,2022-08-30,GB80VSMN03244230367703,84f271f4-b6bf-491d-af75-81f0e3898820,Melissa Phillips,USCGC Kennedy FPO AE 17494,001-228-950-5755x634,jacquelinevega@example.com,Yes,2020-01-03,5034,Yes,Senior Citizen Health Insurance Plans
507470cd-da22-4c83-96d1-bd925dbcf026,CPT-68998,Annually,1c82bbec-b06f-4162-beed-11d7168e3a2a,37539,Julie Ali,Flores-Richards,Remember fill answer dark.,Human upon myself student too lot.,Clear accept democratic cup.,94346,Harper PLC,Rejected,+1-931-820-9424,"Nunez, Torres and Bennett",Comprehensive Health Plan,f487e758-579d-44d9-b779-a6fd64abee40,Family,2024-07-08 00:00:00,40247,271,2022-10-02,2023-09-08,GB85QAGA23076085872513,101cb21c-9ff9-4d2b-80d7-f1869507086f,Jason Acosta,"250 Jessica Plaza Welchside, OR 91305",001-988-810-9609x991,kadams@example.net,Yes,2020-09-03,9918,Yes,Disease-Specific Health Insurance Plans
a4a81b12-e5a1-41b7-aca0-cd744745088e,CPT-50938,Annually,286dbbf1-55a8-4ff0-9b3b-d44f76545db5,1995,David Watkins,Perez PLC,Drug half gas at attention.,Long consumer politics plan.,Brother think change that open.,33729,Smith LLC,Rejected,(855)444-1637,Castro-Walker,Critical Disease Specific Plans,05f63584-44e7-44a3-867e-82898b40a97a,Family,2021-10-10 00:00:00,48213,742,2020-07-12,2021-01-25,GB04GZCX98679643774375,e72bb493-7d73-4967-b497-b3bb5358754c,Jessica Weaver MD,"4424 Kevin Place Apt. 449 Yvonnefurt, MT 55240",001-366-404-5689,mbonilla@example.org,Yes,2022-12-16,6968,Yes,Senior Citizen Health Insurance Plans
dcbb0299-d94b-4f95-a104-720bee3a06bf,CPT-96841,Quarterly,b69a4591-6a90-424d-a862-1567afda6e78,16141,Mark Wallace,Conrad Ltd,Success bank cell test.,Yes star wrong.,At once onto early heart work.,7372,Rowe LLC,Rejected,+1-400-537-0018x6160,"Riggs, Jimenez and George",Eye and Vision Care,26aa71d2-cf3f-455e-849c-a6e7c4e8a9d5,Individual,2024-03-23 00:00:00,22154,561,2023-05-04,2023-08-04,GB63ADTB51000895509273,1677bcea-9e68-4539-ab46-59bbd8af8af4,Cheyenne Ponce,"34476 Nelson Drives Gallagherton, PW 52650",761-965-0936x005,meghan05@example.com,Yes,2023-03-15,1075,Yes,Disease-Specific Health Insurance Plans
de82fde0-90a3-4ff0-834e-90bd379b4651,CPT-81727,Monthly,8097eedb-034f-48ee-b7e2-999717c988c7,83578,Mark Howard,Ellis-Bowman,Where two collection collection least use work.,Author spend employee piece.,Ten almost language where throughout most.,46449,Paul-Mcneil,Rejected,(635)827-6387,Mason and Sons,Comprehensive Health Plan,8a955470-2827-404a-9807-fc24ec280468,Individual,2024-05-22 00:00:00,85149,537,2023-04-12,2023-08-09,GB48PEKM10103279292654,f274305d-ac52-4f98-a32e-c7100d02d780,Rita Keller,"916 Leslie Valley Williamsberg, MO 65395",001-636-343-8936,moralespaul@example.org,Yes,2023-05-10,8933,Yes,Senior Citizen Health Insurance Plans
e9e7cad3-97a8-40a0-9d2d-80389afe2cf6,CPT-40138,Quarterly,666cc848-31f3-4334-a2ac-2472ad1face0,30753,Gary King,Cline-Harris,Responsibility city technology to anyone.,Out network author of change into into morning.,Lay financial way two want bad leave.,62659,James-Richardson,Rejected,432-984-5770x4921,Douglas-Walker,Maternity Benefits,6235dca7-3698-496e-a88f-f3a560a2cf85,Family,2025-12-16 00:00:00,80738,246,2025-01-21,2025-03-19,GB96QZMX58258188660385,2616849b-b05f-4398-88d3-9f4b2a6de118,Steven Fowler,"913 Jones Ford Suite 196 Denisefort, WY 33828",001-487-498-8117x075,lawrencetony@example.org,Yes,2020-04-03,3824,Yes,Senior Citizen Health Insurance Plans
ad37ae04-77c4-462d-a817-9d2a9a940b16,CPT-39490,Annually,2864fb31-d8d4-4485-be98-598dceff5df8,10748,Elaine Gordon,Hunt LLC,Congress industry seat discussion people.,Hot part speak.,Fast me design agent.,51499,"Obrien, Shaw and Norris",Rejected,(947)848-2703,Gordon-Singh,Comprehensive Health Plan,115f1d6a-22c1-4ef1-a9f0-420a0c591d0d,Corporate,2022-07-07 00:00:00,20538,941,2021-10-15,2022-04-20,GB29YJDS47980275794144,65b17c81-fc98-4071-8939-a18180911c07,Robin Bonilla,"673 Martinez Greens East Savannahmouth, MA 67697",787-575-0379x28987,acollins@example.org,Yes,2022-02-16,5424,Yes,Disease-Specific Health Insurance Plans
08e7d8ea-15b9-4a2e-8f8e-d3c2fedabc33,CPT-11573,Quarterly,0c108007-0823-4fe1-95c5-59e7ee26c19d,53459,Devin Rollins,Ford-Hawkins,Sound bed similar she community.,Woman and get.,Example conference as left must total.,81922,"Lewis, Watson and Rodriguez",Rejected,001-420-434-0653x1776,"Mitchell, Cruz and Mitchell",Critical Disease Specific Plans,38617074-eb98-4a44-b101-c2890f11dbb6,Corporate,2025-05-22 00:00:00,65983,321,2024-06-30,2024-08-08,GB93TMEY32175451062873,9b833faf-c191-4dd6-9e95-9591dec47277,Kaitlyn Larson,"479 Elizabeth Motorway Phillipsville, MA 04176",395-863-4026,xcasey@example.org,Yes,2023-12-12,7727,Yes,Disease-Specific Health Insurance Plans
16e299e5-6b45-4e35-9c4c-ee769997767c,CPT-54030,Monthly,bf1a57fa-3c64-4902-b8a5-f9205f7365cb,41154,William Joseph,"Smith, Gonzalez and Carter",Western unit reflect significant.,Fill author couple itself.,Medical your necessary service.,16488,Moss-Lynch,Rejected,001-200-622-7330x596,Hunt PLC,Eye and Vision Care,a625c711-2e74-4fff-a38d-08981725faa7,Family,2023-01-24 00:00:00,79840,613,2021-11-20,2022-07-16,GB71HBLC22314652432660,576d8214-9ca3-4771-9f2c-7821ae668691,Richard Hardy,"49502 Heather Shoal New Edward, PR 90588",515-706-4564x760,ehunt@example.com,Yes,2023-12-05,8911,Yes,Disease-Specific Health Insurance Plans
02e5b8e4-0e7c-4d6b-a9de-657684c25ab8,CPT-49888,Monthly,54f6e3c2-1b14-4763-a3a5-0a14fc3817bb,5131,Larry Gonzalez,Rivas-Bullock,Policy sure improve federal student.,Live hold upon task ok we opportunity act.,Idea wife full.,60747,"Hinton, Summers and Ford",Rejected,(645)663-5148,Nelson PLC,Comprehensive Health Plan,f52fe139-ba34-44b6-b8a1-94b42390d2d1,Family,2022-05-28 00:00:00,6300,672,2021-01-16,2021-08-08,GB83IZOP80074440770532,8727859d-f995-4b8d-8e91-9888f39b4d6c,Sergio Delgado,"92207 Burns Cove Suite 125 New Kevintown, DE 68923",558.391.2167x979,uscott@example.org,Yes,2020-12-05,9872,Yes,Senior Citizen Health Insurance Plans
dd6df67d-d856-48eb-b293-e1e34ba362fa,CPT-96853,Annually,2a340857-5467-4f13-884d-bf87f24f9831,3744,Melissa Perez,"Thompson, Davis and Clark",Night trouble outside certain maintain.,Air mean all.,Theory treatment stage economy onto clear theory lawyer.,78541,Atkins Inc,Rejected,(715)299-8175,"Harris, Valencia and Walker",Comprehensive Health Plan,d8b6e819-1e51-44e6-8cc4-3f43f9fdb88a,Individual,2024-05-18 00:00:00,9907,150,2023-04-17,2024-01-11,GB69VPMB00569980387706,1bcd530a-cf5c-4492-a05b-954d9019d8a0,Brenda Stout,"32062 Heather Drive Suite 817 Timothyland, MA 55762",001-705-995-8843x41779,amberpitts@example.com,Yes,2024-12-18,3538,Yes,Senior Citizen Health Insurance Plans
e17d46c5-595b-4d80-b224-dfa26f2b4d0d,CPT-33280,Quarterly,c604a0df-7e1b-4c35-a856-566f32c1eaae,17395,Aaron Wood,"Wu, Willis and Obrien",Successful appear focus not.,Debate effort yet attorney sound.,Bag similar build culture quality yeah.,10954,Meyers-Garcia,Rejected,001-668-709-8376x798,Rose-Adams,Critical Disease Specific Plans,e5ebd1bf-9748-4ed0-aa71-1f4da2ddd22e,Family,2024-08-08 00:00:00,34332,718,2022-12-21,2023-11-10,GB23YRAS07277985306631,d50dbfe6-b1f1-4a2d-94ec-4ee521fa2ffd,Anthony Glenn,"003 Leblanc Dale Apt. 160 West Jessica, GA 57397",(870)824-2165,wwood@example.org,Yes,2023-10-04,1657,Yes,Disease-Specific Health Insurance Plans
29445658-484f-4566-8ab3-8f9b1252cff4,CPT-89254,Monthly,8681761c-2919-4be9-9253-15ac58217aeb,6826,Cody Paul,"Shah, Potter and Harrell",Create quite magazine little line base.,Mind range local exist buy necessary network.,World present provide bad owner.,67513,Travis LLC,Rejected,776.999.1953,Martinez Group,Critical Disease Specific Plans,0eba00b3-ad5c-41dc-a725-911b7ba00dda,Individual,2022-12-19 00:00:00,94504,254,2022-09-04,2022-10-18,GB85TUNC96338350075037,12f675d7-269e-45f4-8fbf-f30fcd5114cc,Erica Turner,"265 Patrick Wall Lake Brenda, SC 29347",+1-421-868-9670x990,mark90@example.org,Yes,2024-01-14,6950,Yes,Disease-Specific Health Insurance Plans
34aae90d-7d2f-4ad8-980c-0cfc8db9876f,CPT-57654,Monthly,e8a3225d-551b-49fe-867b-8a7b56a90339,7744,Katherine Sullivan,Gallagher Inc,Money product chair American into.,Relationship how exactly near against past.,Man reality use difficult value new.,7021,Walton Inc,Rejected,(677)261-3730,Floyd-Johnson,Critical Disease Specific Plans,04ae29eb-3340-4e17-a8a4-0498651026aa,Corporate,2021-02-24 00:00:00,56732,922,2020-01-18,2020-05-06,GB62GASM99016584338773,4a5a5847-a11f-4789-b08c-9878b9b5829a,Joshua Smith,"982 Edward Rapid Conradhaven, IA 60040",819-936-7600x1022,yparker@example.com,Yes,2020-11-28,6657,Yes,Disease-Specific Health Insurance Plans
84b1420b-bf30-4041-b70e-cfe50e40611f,CPT-78064,Quarterly,585adbba-982e-42a5-94b4-590bbdc2a69b,53787,Christopher Bridges,Tucker LLC,Easy western Democrat help than want.,Seem analysis trip want side general.,High exist traditional likely.,85407,"Bowman, Parker and Brown",Rejected,001-671-398-1144,Johnson-Austin,Comprehensive Health Plan,7b335a9f-4d36-4ca2-9216-c43abf4960a6,Corporate,2022-11-22 00:00:00,66883,514,2021-12-25,2022-08-10,GB21LPQO34687503703117,26a817fc-21e5-421e-bb3e-9508bee2518d,Daniel Wong,"88240 Stacey Gateway Apt. 480 North Brian, ND 73672",701-471-3156x505,huffheidi@example.org,Yes,2021-12-07,3153,Yes,Senior Citizen Health Insurance Plans
80125ede-b279-4b94-8ae6-b49a95b37a1d,CPT-18755,Monthly,1553f584-e202-43a3-a711-e53487cfc494,38016,Jason Graham,Peters Group,Exactly value opportunity.,Certain when join cover carry girl human.,Career these major painting.,95838,"Collins, Berry and Martin",Rejected,758.538.6235x876,Williams Ltd,Comprehensive Health Plan,3adc7a58-f00e-4962-8162-c28f62aa2ee6,Individual,2026-01-18 00:00:00,95352,370,2025-03-22,2025-07-19,GB48ILQY63160109053304,c0204ac0-f026-49ec-94e9-6a5f8c7babf6,Heidi Harris,"9282 Trevor Stravenue Theresaborough, VT 54293",(900)851-4017,thomasrobert@example.net,Yes,2022-01-28,6585,Yes,Disease-Specific Health Insurance Plans
50a02888-3821-449e-a663-f438a9267f5d,CPT-72783,Quarterly,4f37b559-839e-4556-9463-e872fb7c0ac5,24573,Allen Mccarthy,Garrison-Black,Mean information human true investment science.,Enjoy enjoy off role staff.,Traditional about ahead interesting.,75580,Castillo-Knight,Rejected,5432045563,Powell Group,Eye and Vision Care,178cf1ae-364f-4916-9103-99a6dd0da630,Family,2025-05-01 00:00:00,74558,183,2023-08-23,2024-06-16,GB13JPYU99217861558702,cd1a7f91-4257-4548-861d-4bd1eb0d5a3d,Kristen Wilson,"347 Alicia Ville Lindseyfurt, WA 12859",001-428-716-2244x93540,christopherrice@example.net,Yes,2022-10-28,4752,Yes,Disease-Specific Health Insurance Plans
7fdfec95-b9cc-4c00-ad66-861530b64121,CPT-35092,Annually,302dab50-246e-479c-a28c-22b94e36c11f,22223,Jacqueline Warren,Watkins-Murphy,Believe miss suggest baby south hand.,Form pretty product girl single.,Dinner unit image push gas its.,39249,"Moore, Aguirre and Hodge",Rejected,973-499-8840x3777,Allen LLC,Critical Disease Specific Plans,9eb60d8e-06e6-4fa9-908f-e69f55c6cf06,Family,2023-03-19 00:00:00,90948,927,2022-05-17,2022-09-21,GB83WHFX60407755451622,1072075c-d5c8-4555-b3fb-69e66f8ae9b9,Kelly Parks,"0847 Adkins Forks Apt. 775 North John, WI 27974",001-302-377-3996x8491,jessica84@example.net,Yes,2021-06-05,6976,Yes,Senior Citizen Health Insurance Plans
39d82093-2dc2-4983-9f3c-ea84cc0b69c2,CPT-29226,Monthly,b37d190f-b8d2-47dc-ad57-70b7157566f9,11044,Nathaniel Jones,Walls PLC,Still green wonder stop bar word.,Year while once gun nice she service identify.,Night parent job modern green sometimes best green.,57446,Padilla Group,Rejected,212-784-5786x06046,"Nelson, Roach and Wilson",Maternity Benefits,05cc4a86-24c4-4252-b226-40c0d7688b3e,Corporate,2023-12-08 00:00:00,30122,895,2022-08-27,2023-03-29,GB78KWCD49660161446226,6ace030a-194c-425b-91e0-3d1f56a26374,Mary Fisher,"680 Perez Harbors South Ashlee, WV 94838",700-825-9553x453,mario37@example.net,Yes,2023-06-10,7992,Yes,Disease-Specific Health Insurance Plans
65e0cd0f-a399-412a-98c6-97091045aa9c,CPT-92443,Monthly,57de2e0a-b9e6-49c3-909a-fc621fd3a135,19944,Linda Watson,"Perez, Taylor and Leon",Hot national either information put describe.,Sure effort strategy religious policy financial old store.,Discover four situation daughter.,85894,Sheppard and Sons,Rejected,739-549-3799x247,"White, Mccarthy and Hall",Maternity Benefits,420f26ab-39e3-4e50-9a96-48e66368ca20,Individual,2022-01-31 00:00:00,75581,960,2020-11-03,2021-07-06,GB86ZMOM37933040501515,4cf55003-1a8c-49e4-b32c-f70664525c3e,Jonathan Johnson,"161 Fuller Throughway Apt. 596 South Kevinside, CT 91904",+1-921-844-6057x60206,yhiggins@example.org,Yes,2024-05-06,6690,Yes,Disease-Specific Health Insurance Plans
61f9f8bd-7970-4e86-a12e-eb64d907ebaf,CPT-32976,Quarterly,41da2511-862e-4914-a430-d9b9d22c892a,57513,Kristen Benitez,Rodriguez-Acosta,Blood degree beautiful put.,Gun itself dinner serious standard manage end.,Collection far significant happy national financial interview.,18539,Quinn-Nicholson,Rejected,557.959.8340x215,Johnson and Sons,Comprehensive Health Plan,38af18ed-8fae-485a-90aa-bb524cfd152e,Individual,2024-09-20,99348,713,2024-01-12,2023-07-08,GB27SBWJ48954133715004,3b1fc5b5-c3bf-434d-bc3b-6ecb08273b9e,Shannon Williams,"845 James Mews Apt. 490 South Tracyborough, CA 67560",485.644.5460x895,john43@example.net,Yes,2024-02-14,5310,Yes,Senior Citizen Health Insurance Plans
82cac8a1-b55f-42d8-970b-963c1b959685,CPT-10896,Annually,980b705c-fc16-4793-a6e2-f09de54e366d,58973,Shannon Price,"Schmidt, Bates and Clark",Could establish grow.,Music blue well.,Probably let cost generation attention.,73272,"Hunter, Stewart and Scott",Rejected,(861)804-0166x266,"Lowery, Larson and Bell",Maternity Benefits,b3f06207-af74-4f7e-a45c-1c360a7e3e1e,Individual,2022-03-13,99386,965,2021-08-20,2020-10-10,GB94LHBE38500156772852,787dbb3a-1ff8-4db1-bfaa-7ed5d7fd23a2,Janice Klein,"00477 Jimmy Avenue Romeromouth, DE 97835",2569303728,rogerselizabeth@example.com,Yes,2024-05-26,2576,Yes,Senior Citizen Health Insurance Plans
96639fd4-45e5-46a0-aa90-3a03e40eb6fc,CPT-40154,Annually,a7336673-bca3-416c-bf1f-3ab18d3df5d9,54133,Anthony Kirby,Johnson-Kane,Gas worry north very.,They our here environment.,Its western rise boy.,28162,Clayton Group,Rejected,933-689-8507x6401,"Conner, Gregory and Hoffman",Critical Disease Specific Plans,eeeda139-0e79-4c2b-8af4-74bc4136d5d1,Family,2021-12-15,85705,310,2021-12-09,2021-06-21,GB08UQRY05374893152227,6ba3fa79-571d-4ebb-b8c5-ba3c7f8f0c12,Manuel Perez,"29474 Cochran Mountain West Amanda, GA 89457",(529)969-8192,mariosmith@example.net,Yes,2021-07-12,6830,Yes,Disease-Specific Health Insurance Plans
e8951e24-2a08-41d9-973a-f5745c9e394c,CPT-94319,Monthly,0b67b264-c382-4cce-a9d7-9991238e2547,66196,Gabriel Hunt MD,Wallace Inc,At send from decide three too.,Final at agree expert.,Believe various feeling effort major official question.,67245,Allen-Fitzpatrick,Rejected,(885)333-4108,Lawson-Williams,Maternity Benefits,230a845e-5eeb-43ce-8c81-dccafd2b9fca,Corporate,2023-09-01,72886,648,2023-06-01,2022-10-10,GB90EIDM71152605709359,5400e3d3-b905-4063-8862-9edaf4db39a3,Charles Wilson,"35878 Mathews Terrace Apt. 768 Lake Sarah, VI 12658",764-403-3013,carlthompson@example.net,Yes,2023-10-03,7024,Yes,Senior Citizen Health Insurance Plans
4cb0b3b1-48a9-4af8-9059-17efcdc12542,CPT-80852,Monthly,44260b1e-8f26-4b0c-a53d-06006c498238,6546,James Wright,Rodriguez and Sons,Treat there happy me.,Star get each conference.,Edge top bar four specific especially live.,34051,Williams-Olsen,Rejected,7517637772,Rodriguez-Ferguson,Maternity Benefits,cdffc1f6-2153-4587-ab05-72625f0e24dd,Individual,2023-01-07,65348,445,2022-09-03,2022-02-06,GB51RGIR91608128551248,fd3abe46-187b-45ce-b794-74b5adc781e8,Shelly Norman,"9983 Carr Pike Apt. 882 West Frank, MT 55730",001-892-211-0374x38183,christine51@example.org,Yes,2020-02-12,1361,Yes,Senior Citizen Health Insurance Plans
72dc45c8-dad2-4d3d-81b8-555f9607ba98,CPT-33632,Monthly,1297dda6-c404-4b7d-be96-a2e5eacae0b4,3996,Robert Case,"Krause, Garcia and Bullock",Sister toward scientist drop small attack industry cell.,Night TV race administration.,Summer ever occur represent model they heart particularly.,19172,"Phillips, Le and Brown",Rejected,+1-743-318-4288x3903,"Miller, Wood and Castillo",Eye and Vision Care,70d46493-8b89-4ef6-b260-25474fd7a548,Individual,2021-09-23,49699,736,2021-04-13,2020-06-12,GB12MJJI86581632749349,5edd6f3e-f6f2-4003-b5a2-11355bfb3eb9,Jaclyn Hernandez,"52100 Stephens Run South John, CT 21956",+1-593-855-8546x407,petersonjacqueline@example.org,Yes,2024-08-25,7217,Yes,Senior Citizen Health Insurance Plans
acae4eee-0d6f-4d86-a330-6a34600597b9,CPT-83503,Annually,b040a247-6685-49ad-9328-50a9a428b123,19216,Jose Lamb,Gill-Rivera,Better under peace structure.,Mrs money various.,Bill car power goal.,32948,Ferguson-Valenzuela,Rejected,+1-672-309-7604,Griffin-Bryant,Comprehensive Health Plan,8a363ccc-35f9-4437-8e3c-cd9c56db6818,Corporate,2020-08-09,65135,324,2020-07-02,2019-11-06,GB72PEFQ60363728286899,2c517796-520d-4699-8dac-5ab1d93cd9c2,Robert Taylor,"713 Marie Expressway Suite 401 Bryanview, TN 98192",+1-949-271-6897x46309,james43@example.net,Yes,2022-09-08,5275,Yes,Disease-Specific Health Insurance Plans
3044fdfd-2595-4a58-bf83-e03fcf4a5fb0,CPT-39644,Monthly,14950c3b-80af-40e6-9acc-6aa9e40c6b53,11976,Crystal Harper,Simon Inc,National activity fill today marriage network red.,Question food light eye follow may drug.,Relationship meeting maintain read.,13762,"Young, Bryant and Smith",Rejected,(435)443-3862,Morse LLC,Maternity Benefits,1b3fdeb6-c6ea-4850-8819-c19560034f1e,Corporate,2023-03-18,42033,423,2023-03-10,2022-04-20,GB85LWPD77194914573485,bae0b891-4ec5-4cae-8e80-8a326e5c306a,Denise Wilson,"6584 Jacqueline Landing Sandramouth, WA 86456",385.446.8154x3741,uweber@example.org,Yes,2025-01-03,9351,Yes,Disease-Specific Health Insurance Plans
3b604de2-58b7-4713-a106-d797fedbba7b,CPT-78904,Annually,df8b841c-00df-45f5-a2d7-b82ccf2212a7,45300,Toni Gillespie,Grant Inc,Simple personal son phone.,Pass grow be something.,Pass each large market soon.,70816,Taylor PLC,Rejected,692-977-7131x706,"Leach, Levine and Miller",Critical Disease Specific Plans,fc4e7ae6-598d-4cc7-9a1b-d6860b1c536a,Family,2022-05-07,53260,462,2021-12-14,2021-10-15,GB89QOSV80439580842333,61f1f59e-c88a-4443-8bdf-2f60a4508c62,Thomas Doyle,USCGC Schneider FPO AP 79092,565-508-6741,welchcraig@example.com,Yes,2022-08-29,5266,Yes,Disease-Specific Health Insurance Plans
29015517-33e4-4247-b8df-b91dbd4f0c16,CPT-69152,Quarterly,f65769ac-5f7b-4fe1-994b-93cb97ae019a,8010,William Bernard,"Marks, Martin and Bowman",Family often share magazine great customer government.,Will street smile indicate attention out expert.,Fact understand yard.,50658,Allen-Skinner,Rejected,390-527-9758x040,Wells Ltd,Maternity Benefits,1a299138-92a6-4729-bedd-a8e449385437,Individual,2024-01-05,44615,227,2023-12-19,2022-12-29,GB10JBGQ41000987688971,217165d9-981d-4d5c-b1d3-ad4c9313689c,Bobby Sanchez,"80105 Andrew Trace Jacksonton, PA 07549",680-945-3476,hunterdecker@example.org,Yes,2024-10-15,8578,Yes,Disease-Specific Health Insurance Plans
0423a436-ac0f-4474-a81a-131babb90003,CPT-33383,Quarterly,6ac62642-8b6e-4a3b-a508-52d8b17330cc,18140,Tina Smith,"Zuniga, Cox and Mcdowell",Hope her house personal.,Life second well reason after behind.,Soldier reduce thing star short race.,9295,Reyes-Hale,Rejected,272.849.7326,Stokes-Robinson,Critical Disease Specific Plans,852fe3da-45f1-4a9d-8a3f-e4a68c983258,Family,2024-03-28,39733,471,2023-09-23,2022-11-27,GB70GDAS73926745562999,f52ef5fd-7dc9-464d-8e78-18d54e621354,Christopher Gonzalez,"8878 Powell Plains Apt. 562 East Cheryl, OH 22941",+1-848-360-4987,tcarroll@example.com,Yes,2024-03-10,6452,Yes,Senior Citizen Health Insurance Plans
